sales_id,Date,Territory,territory_key,Region,region_key,Category,Product,Value,Volume,Customer_Segment,customer_segment_key
SALE-015768,08-09-2025,Bangalore,1,South,2,E,P4,8624,20,Wholesale,3
SALE-015769,13-06-2025,Mumbai,4,North,1,D,P4,77523,110,Retail,2
SALE-015770,24-12-2025,Delhi,3,West,3,B,P6,67950,286,Retail,2
SALE-015771,17-06-2025,Mumbai,4,West,3,A,P5,34044,301,Online,1
SALE-015772,09-08-2025,Chennai,2,South,2,E,P3,98606,204,Retail,2
SALE-015773,12-02-2026,Bangalore,1,North,1,A,P4,78370,268,Online,1
SALE-015774,31-10-2025,Delhi,3,South,2,B,P4,29424,372,Wholesale,3
SALE-015775,10-07-2025,Bangalore,1,North,1,E,P6,29791,295,Wholesale,3
SALE-015776,21-11-2025,Mumbai,4,South,2,B,P2,97167,66,Retail,2
SALE-015777,13-03-2026,Delhi,3,South,2,C,P1,79408,215,Wholesale,3
SALE-015778,14-03-2026,Delhi,3,West,3,C,P4,1250,378,Wholesale,3
SALE-015779,19-06-2025,Mumbai,4,North,1,C,P1,99418,459,Retail,2
SALE-015780,10-01-2026,Bangalore,1,West,3,A,P5,47475,176,Retail,2
SALE-015781,14-02-2025,Bangalore,1,West,3,C,P4,14803,269,Retail,2
SALE-015782,16-01-2026,Bangalore,1,South,2,C,P2,14923,318,Wholesale,3
SALE-015783,19-04-2026,Mumbai,4,North,1,B,P2,45616,18,Online,1
SALE-015784,14-01-2025,Chennai,2,North,1,D,P5,40049,147,Wholesale,3
SALE-015785,19-08-2025,Chennai,2,South,2,D,P1,46680,155,Wholesale,3
SALE-015786,06-06-2025,Bangalore,1,South,2,C,P3,48689,395,Online,1
SALE-015787,14-05-2025,Delhi,3,South,2,D,P5,97997,30,Online,1
SALE-015788,26-01-2026,Chennai,2,North,1,C,P3,7719,129,Online,1
SALE-015789,06-02-2025,Bangalore,1,South,2,C,P2,31000,461,Online,1
SALE-015790,22-02-2025,Chennai,2,South,2,A,P2,35287,443,Wholesale,3
SALE-015791,18-01-2025,Bangalore,1,West,3,E,P4,46667,136,Online,1
SALE-015792,16-04-2026,Chennai,2,South,2,D,P2,61570,63,Wholesale,3
SALE-015793,07-02-2025,Chennai,2,South,2,C,P1,37360,150,Wholesale,3
SALE-015794,06-07-2025,Delhi,3,North,1,D,P2,79649,148,Retail,2
SALE-015795,20-01-2026,Delhi,3,South,2,A,P6,83683,334,Retail,2
SALE-015796,15-07-2025,Chennai,2,North,1,A,P4,71685,142,Online,1
SALE-015797,31-08-2025,Bangalore,1,West,3,C,P5,9141,336,Wholesale,3
SALE-015798,27-10-2025,Delhi,3,West,3,D,P6,59668,147,Retail,2
SALE-015799,30-10-2025,Mumbai,4,North,1,D,P4,1924,295,Online,1
SALE-015800,04-02-2025,Delhi,3,South,2,D,P5,68291,380,Online,1
SALE-015801,03-08-2025,Chennai,2,North,1,A,P4,74502,93,Retail,2
SALE-015802,07-08-2025,Chennai,2,South,2,B,P2,80568,294,Wholesale,3
SALE-015803,12-11-2025,Mumbai,4,South,2,B,P3,38503,457,Retail,2
SALE-015804,31-03-2025,Delhi,3,South,2,D,P6,73757,306,Online,1
SALE-015805,04-11-2025,Chennai,2,North,1,D,P1,59958,390,Online,1
SALE-015806,09-09-2025,Mumbai,4,West,3,E,P3,82710,26,Retail,2
SALE-015807,08-01-2025,Mumbai,4,North,1,C,P1,33927,177,Retail,2
SALE-015808,13-09-2025,Bangalore,1,South,2,A,P2,83314,100,Online,1
SALE-015809,29-12-2025,Delhi,3,North,1,E,P6,87859,20,Online,1
SALE-015810,27-07-2025,Delhi,3,West,3,D,P4,52058,361,Retail,2
SALE-015811,01-03-2026,Delhi,3,North,1,B,P4,19802,153,Online,1
SALE-015812,11-05-2025,Chennai,2,West,3,B,P5,30862,136,Online,1
SALE-015813,12-08-2025,Mumbai,4,West,3,E,P3,10971,111,Retail,2
SALE-015814,16-07-2025,Bangalore,1,South,2,B,P1,58032,104,Retail,2
SALE-015815,13-04-2026,Delhi,3,West,3,B,P4,41729,411,Online,1
SALE-015816,22-05-2025,Bangalore,1,North,1,C,P2,9515,128,Online,1
SALE-015817,09-09-2025,Bangalore,1,North,1,D,P4,97445,21,Wholesale,3
SALE-015818,06-04-2025,Mumbai,4,South,2,E,P5,25076,203,Wholesale,3
SALE-015819,26-01-2025,Delhi,3,North,1,A,P6,38148,467,Wholesale,3
SALE-015820,21-04-2025,Bangalore,1,South,2,A,P4,48342,397,Retail,2
SALE-015821,30-03-2026,Delhi,3,North,1,D,P2,36400,175,Online,1
SALE-015822,03-05-2025,Delhi,3,North,1,A,P4,46737,389,Retail,2
SALE-015823,05-07-2025,Delhi,3,West,3,B,P1,28069,90,Wholesale,3
SALE-015824,17-06-2025,Bangalore,1,West,3,C,P1,41679,71,Wholesale,3
SALE-015825,20-02-2025,Mumbai,4,West,3,E,P4,80046,141,Retail,2
SALE-015826,14-01-2026,Mumbai,4,North,1,E,P2,22702,240,Online,1
SALE-015827,05-01-2025,Bangalore,1,South,2,B,P6,87036,88,Wholesale,3
SALE-015828,18-03-2025,Chennai,2,South,2,D,P2,95472,368,Retail,2
SALE-015829,09-06-2025,Delhi,3,South,2,C,P4,72153,152,Online,1
SALE-015830,27-07-2025,Delhi,3,West,3,A,P2,73364,226,Online,1
SALE-015831,14-09-2025,Mumbai,4,North,1,E,P1,49538,39,Wholesale,3
SALE-015832,24-07-2025,Bangalore,1,West,3,E,P1,86188,196,Online,1
SALE-015833,12-09-2025,Bangalore,1,North,1,D,P1,69423,84,Online,1
SALE-015834,14-03-2026,Chennai,2,North,1,C,P5,62710,205,Wholesale,3
SALE-015835,11-01-2025,Chennai,2,North,1,A,P6,50740,57,Retail,2
SALE-015836,13-03-2026,Mumbai,4,West,3,E,P3,96840,311,Retail,2
SALE-015837,08-01-2025,Chennai,2,North,1,E,P1,66195,316,Wholesale,3
SALE-015838,13-02-2026,Chennai,2,West,3,A,P4,30050,309,Online,1
SALE-015839,28-02-2026,Bangalore,1,West,3,C,P6,83862,478,Wholesale,3
SALE-015840,01-02-2025,Bangalore,1,North,1,C,P5,10759,357,Online,1
SALE-015841,17-04-2026,Chennai,2,North,1,C,P4,86027,151,Wholesale,3
SALE-015842,28-01-2025,Mumbai,4,North,1,E,P2,2712,172,Wholesale,3
SALE-015843,25-07-2025,Chennai,2,West,3,B,P3,49564,446,Retail,2
SALE-015844,22-01-2026,Mumbai,4,North,1,E,P5,50558,77,Wholesale,3
SALE-015845,16-08-2025,Chennai,2,North,1,D,P2,90233,489,Retail,2
SALE-015846,08-05-2025,Bangalore,1,South,2,D,P2,64883,368,Wholesale,3
SALE-015847,12-09-2025,Bangalore,1,South,2,E,P1,26430,422,Retail,2
SALE-015848,20-04-2026,Mumbai,4,South,2,E,P4,24933,314,Online,1
SALE-015849,31-07-2025,Chennai,2,North,1,A,P2,88169,375,Online,1
SALE-015850,27-08-2025,Chennai,2,West,3,C,P6,61651,365,Online,1
SALE-015851,26-07-2025,Mumbai,4,South,2,A,P2,92802,398,Wholesale,3
SALE-015852,14-11-2025,Chennai,2,West,3,D,P2,75142,164,Retail,2
SALE-015853,10-10-2025,Delhi,3,South,2,D,P3,73111,441,Retail,2
SALE-015854,02-09-2025,Bangalore,1,South,2,B,P5,41789,56,Wholesale,3
SALE-015855,14-02-2025,Bangalore,1,West,3,C,P6,70700,169,Retail,2
SALE-015856,15-04-2025,Mumbai,4,South,2,C,P6,45176,389,Wholesale,3
SALE-015857,14-12-2025,Chennai,2,West,3,D,P6,59410,75,Retail,2
SALE-015858,08-10-2025,Mumbai,4,North,1,A,P1,70062,144,Wholesale,3
SALE-015859,22-08-2025,Delhi,3,North,1,E,P5,41081,332,Retail,2
SALE-015860,08-07-2025,Chennai,2,West,3,C,P2,55334,273,Online,1
SALE-015861,13-02-2025,Delhi,3,West,3,E,P6,40195,159,Retail,2
SALE-015862,13-08-2025,Mumbai,4,North,1,D,P3,86698,200,Wholesale,3
SALE-015863,06-03-2026,Bangalore,1,West,3,B,P2,51784,396,Retail,2
SALE-015864,22-05-2025,Delhi,3,North,1,D,P4,99331,392,Retail,2
SALE-015865,16-05-2025,Chennai,2,North,1,E,P5,12227,269,Retail,2
SALE-015866,25-06-2025,Mumbai,4,West,3,D,P1,4831,375,Wholesale,3
SALE-015867,22-05-2025,Mumbai,4,South,2,C,P3,2937,151,Wholesale,3
SALE-015868,25-03-2026,Mumbai,4,West,3,E,P5,82550,261,Retail,2
SALE-015869,21-03-2025,Bangalore,1,North,1,E,P2,60850,456,Wholesale,3
SALE-015870,23-03-2025,Mumbai,4,South,2,B,P1,83904,259,Wholesale,3
SALE-015871,15-05-2025,Mumbai,4,South,2,C,P3,50960,127,Online,1
SALE-015872,26-07-2025,Bangalore,1,North,1,A,P6,57941,491,Retail,2
SALE-015873,10-12-2025,Mumbai,4,South,2,B,P2,33474,453,Online,1
SALE-015874,26-06-2025,Mumbai,4,South,2,C,P2,45107,496,Wholesale,3
SALE-015875,18-01-2026,Delhi,3,West,3,A,P5,18608,298,Retail,2
SALE-015876,31-08-2025,Mumbai,4,North,1,E,P2,99047,298,Wholesale,3
SALE-015877,24-02-2025,Bangalore,1,South,2,B,P2,83292,281,Online,1
SALE-015878,21-05-2025,Delhi,3,North,1,E,P3,86313,96,Online,1
SALE-015879,02-04-2026,Mumbai,4,West,3,E,P2,85296,80,Online,1
SALE-015880,16-03-2026,Bangalore,1,West,3,E,P4,64854,75,Wholesale,3
SALE-015881,25-02-2025,Chennai,2,West,3,C,P4,86623,152,Retail,2
SALE-015882,15-01-2025,Mumbai,4,South,2,A,P1,84122,105,Retail,2
SALE-015883,04-07-2025,Chennai,2,West,3,C,P6,80998,88,Online,1
SALE-015884,10-11-2025,Delhi,3,North,1,E,P4,78967,126,Retail,2
SALE-015885,23-02-2026,Bangalore,1,West,3,B,P6,74920,438,Retail,2
SALE-015886,29-03-2025,Delhi,3,South,2,E,P4,54716,423,Online,1
SALE-015887,07-04-2025,Chennai,2,West,3,A,P5,2265,316,Retail,2
SALE-015888,24-05-2025,Chennai,2,South,2,C,P4,55692,381,Online,1
SALE-015889,08-01-2025,Chennai,2,North,1,A,P2,71208,46,Wholesale,3
SALE-015890,22-04-2026,Bangalore,1,West,3,C,P5,38296,445,Wholesale,3
SALE-015891,03-08-2025,Chennai,2,West,3,A,P4,11286,430,Wholesale,3
SALE-015892,22-06-2025,Chennai,2,North,1,A,P2,31119,406,Online,1
SALE-015893,11-08-2025,Bangalore,1,North,1,C,P1,88437,338,Retail,2
SALE-015894,09-02-2025,Chennai,2,South,2,C,P5,68999,465,Online,1
SALE-015895,01-07-2025,Mumbai,4,West,3,C,P2,36799,65,Wholesale,3
SALE-015896,27-09-2025,Chennai,2,West,3,D,P5,2830,140,Retail,2
SALE-015897,06-07-2025,Bangalore,1,West,3,A,P1,82508,87,Retail,2
SALE-015898,02-09-2025,Chennai,2,West,3,D,P1,93573,264,Retail,2
SALE-015899,23-04-2026,Bangalore,1,North,1,D,P5,98399,353,Retail,2
SALE-015900,05-11-2025,Chennai,2,West,3,E,P2,34322,268,Wholesale,3
SALE-015901,19-08-2025,Mumbai,4,West,3,D,P3,27038,81,Online,1
SALE-015902,18-01-2026,Bangalore,1,West,3,D,P5,36371,222,Retail,2
SALE-015903,04-06-2025,Bangalore,1,South,2,C,P6,90419,359,Retail,2
SALE-015904,24-06-2025,Bangalore,1,South,2,C,P3,17770,235,Retail,2
SALE-015905,02-12-2025,Bangalore,1,South,2,B,P6,40764,77,Wholesale,3
SALE-015906,25-04-2025,Chennai,2,North,1,A,P2,39457,444,Wholesale,3
SALE-015907,25-01-2026,Chennai,2,North,1,D,P6,54082,405,Online,1
SALE-015908,07-11-2025,Mumbai,4,North,1,D,P4,59761,125,Online,1
SALE-015909,27-10-2025,Mumbai,4,West,3,A,P5,42481,265,Retail,2
SALE-015910,18-01-2025,Chennai,2,West,3,C,P1,17336,119,Wholesale,3
SALE-015911,29-09-2025,Delhi,3,North,1,C,P6,8337,284,Retail,2
SALE-015912,12-01-2025,Bangalore,1,South,2,A,P6,19465,455,Wholesale,3
SALE-015913,08-02-2026,Chennai,2,West,3,A,P4,96953,210,Wholesale,3
SALE-015914,28-10-2025,Mumbai,4,South,2,C,P2,27777,498,Online,1
SALE-015915,11-07-2025,Bangalore,1,West,3,A,P1,43113,170,Online,1
SALE-015916,20-08-2025,Mumbai,4,West,3,C,P5,7856,289,Wholesale,3
SALE-015917,19-03-2026,Delhi,3,South,2,A,P2,60381,302,Retail,2
SALE-015918,03-04-2025,Bangalore,1,North,1,C,P5,79380,320,Wholesale,3
SALE-015919,23-04-2026,Delhi,3,South,2,B,P4,74732,407,Wholesale,3
SALE-015920,06-08-2025,Delhi,3,North,1,C,P5,7169,437,Wholesale,3
SALE-015921,05-10-2025,Delhi,3,North,1,C,P6,73179,65,Online,1
SALE-015922,19-12-2025,Chennai,2,West,3,D,P1,7888,311,Wholesale,3
SALE-015923,30-10-2025,Mumbai,4,West,3,C,P5,18742,423,Wholesale,3
SALE-015924,29-01-2025,Bangalore,1,West,3,A,P4,86400,192,Online,1
SALE-015925,15-04-2026,Chennai,2,North,1,E,P4,35585,122,Online,1
SALE-015926,28-10-2025,Mumbai,4,North,1,A,P1,57411,211,Wholesale,3
SALE-015927,18-03-2025,Chennai,2,South,2,D,P3,83646,403,Wholesale,3
SALE-015928,09-01-2025,Mumbai,4,West,3,A,P6,2620,4,Retail,2
SALE-015929,24-01-2025,Bangalore,1,West,3,B,P3,49661,7,Online,1
SALE-015930,15-01-2025,Bangalore,1,North,1,E,P5,55674,413,Wholesale,3
SALE-015931,13-06-2025,Bangalore,1,West,3,E,P4,72153,112,Online,1
SALE-015932,13-01-2025,Bangalore,1,North,1,D,P2,46097,487,Online,1
SALE-015933,13-12-2025,Mumbai,4,South,2,E,P2,33227,331,Online,1
SALE-015934,21-06-2025,Chennai,2,South,2,C,P4,77958,93,Wholesale,3
SALE-015935,23-12-2025,Bangalore,1,West,3,D,P2,91611,253,Retail,2
SALE-015936,23-11-2025,Bangalore,1,South,2,B,P6,9441,264,Online,1
SALE-015937,19-07-2025,Bangalore,1,West,3,E,P1,1330,301,Wholesale,3
SALE-015938,07-04-2026,Delhi,3,West,3,E,P5,68408,457,Wholesale,3
SALE-015939,13-01-2026,Bangalore,1,North,1,D,P4,33480,261,Retail,2
SALE-015940,17-03-2025,Bangalore,1,North,1,E,P5,6482,479,Online,1
SALE-015941,13-06-2025,Mumbai,4,West,3,E,P1,25025,63,Online,1
SALE-015942,07-01-2026,Delhi,3,South,2,B,P2,6539,330,Retail,2
SALE-015943,02-03-2025,Mumbai,4,South,2,B,P4,99543,171,Online,1
SALE-015944,10-04-2026,Chennai,2,West,3,D,P6,6569,88,Online,1
SALE-015945,28-02-2026,Delhi,3,West,3,E,P1,96007,145,Wholesale,3
SALE-015946,02-09-2025,Mumbai,4,South,2,A,P1,15199,239,Wholesale,3
SALE-015947,22-04-2026,Mumbai,4,South,2,D,P6,10406,331,Wholesale,3
SALE-015948,17-01-2026,Chennai,2,North,1,B,P5,89433,34,Wholesale,3
SALE-015949,04-06-2025,Chennai,2,North,1,A,P4,23806,344,Wholesale,3
SALE-015950,14-09-2025,Bangalore,1,South,2,E,P5,31769,264,Retail,2
SALE-015951,01-09-2025,Bangalore,1,North,1,D,P5,53544,249,Wholesale,3
SALE-015952,11-06-2025,Delhi,3,North,1,D,P1,95379,428,Wholesale,3
SALE-015953,09-03-2025,Delhi,3,West,3,B,P5,6117,487,Retail,2
SALE-015954,10-12-2025,Chennai,2,North,1,C,P2,48801,408,Retail,2
SALE-015955,04-10-2025,Delhi,3,North,1,C,P2,94880,130,Retail,2
SALE-015956,10-06-2025,Bangalore,1,West,3,C,P1,76428,392,Online,1
SALE-015957,26-01-2026,Chennai,2,South,2,D,P5,39276,287,Online,1
SALE-015958,25-03-2026,Mumbai,4,North,1,B,P2,5706,111,Retail,2
SALE-015959,16-09-2025,Chennai,2,North,1,B,P3,10845,300,Wholesale,3
SALE-015960,03-11-2025,Delhi,3,South,2,C,P3,30941,419,Wholesale,3
SALE-015961,01-12-2025,Bangalore,1,North,1,A,P5,44929,58,Retail,2
SALE-015962,05-04-2025,Bangalore,1,South,2,C,P1,32529,256,Online,1
SALE-015963,14-03-2026,Mumbai,4,West,3,D,P2,91327,4,Wholesale,3
SALE-015964,09-04-2026,Mumbai,4,South,2,A,P4,39554,204,Wholesale,3
SALE-015965,03-04-2026,Chennai,2,South,2,B,P4,86941,119,Retail,2
SALE-015966,03-09-2025,Bangalore,1,South,2,E,P2,48185,359,Online,1
SALE-015967,09-08-2025,Mumbai,4,West,3,A,P5,6722,80,Online,1
SALE-015968,03-05-2025,Mumbai,4,South,2,B,P3,30304,22,Wholesale,3
SALE-015969,06-07-2025,Chennai,2,South,2,A,P3,79282,209,Retail,2
SALE-015970,19-09-2025,Chennai,2,West,3,C,P2,90879,473,Wholesale,3
SALE-015971,17-02-2026,Bangalore,1,North,1,A,P6,86373,499,Wholesale,3
SALE-015972,30-09-2025,Delhi,3,North,1,A,P3,99562,186,Retail,2
SALE-015973,08-01-2026,Delhi,3,South,2,A,P2,71310,271,Online,1
SALE-015974,01-03-2025,Bangalore,1,West,3,D,P1,36654,148,Retail,2
SALE-015975,10-02-2026,Delhi,3,West,3,D,P3,70003,287,Online,1
SALE-015976,12-02-2026,Bangalore,1,South,2,C,P6,94216,242,Retail,2
SALE-015977,05-05-2025,Bangalore,1,South,2,E,P5,55037,325,Retail,2
SALE-015978,03-12-2025,Mumbai,4,North,1,D,P6,6389,222,Online,1
SALE-015979,07-12-2025,Delhi,3,North,1,E,P3,46522,182,Retail,2
SALE-015980,20-02-2025,Bangalore,1,South,2,D,P2,74172,187,Retail,2
SALE-015981,27-06-2025,Delhi,3,West,3,B,P4,29540,246,Online,1
SALE-015982,19-05-2025,Delhi,3,South,2,B,P3,32144,254,Retail,2
SALE-015983,16-03-2026,Chennai,2,West,3,A,P6,34196,219,Retail,2
SALE-015984,23-11-2025,Delhi,3,North,1,E,P2,11820,430,Online,1
SALE-015985,19-06-2025,Bangalore,1,South,2,A,P3,69706,398,Online,1
SALE-015986,08-02-2025,Mumbai,4,West,3,A,P3,55715,494,Wholesale,3
SALE-015987,10-03-2025,Delhi,3,North,1,D,P3,82503,465,Online,1
SALE-015988,24-08-2025,Bangalore,1,South,2,D,P4,38129,478,Retail,2
SALE-015989,17-02-2025,Chennai,2,South,2,A,P2,58565,366,Online,1
SALE-015990,16-01-2026,Delhi,3,North,1,D,P6,23664,132,Online,1
SALE-015991,26-02-2025,Mumbai,4,South,2,B,P1,62333,490,Retail,2
SALE-015992,04-10-2025,Delhi,3,North,1,B,P6,46204,196,Online,1
SALE-015993,04-12-2025,Bangalore,1,West,3,E,P5,1126,67,Retail,2
SALE-015994,09-04-2025,Delhi,3,South,2,B,P4,43223,263,Wholesale,3
SALE-015995,08-02-2026,Delhi,3,North,1,A,P5,44286,372,Wholesale,3
SALE-015996,15-01-2025,Chennai,2,North,1,C,P5,40996,295,Retail,2
SALE-015997,21-11-2025,Delhi,3,West,3,D,P1,27206,227,Wholesale,3
SALE-015998,06-04-2026,Mumbai,4,South,2,A,P3,18808,333,Online,1
SALE-015999,28-06-2025,Delhi,3,North,1,D,P1,89502,292,Retail,2
SALE-016000,28-11-2025,Chennai,2,North,1,E,P5,95060,51,Wholesale,3
SALE-016001,03-03-2025,Bangalore,1,North,1,A,P4,61692,292,Online,1
SALE-016002,29-04-2025,Delhi,3,South,2,A,P5,49808,111,Online,1
SALE-016003,14-04-2026,Delhi,3,South,2,A,P5,38006,220,Wholesale,3
SALE-016004,06-02-2025,Chennai,2,West,3,E,P1,17698,288,Online,1
SALE-016005,14-05-2025,Chennai,2,West,3,A,P2,61302,236,Wholesale,3
SALE-016006,31-03-2026,Chennai,2,West,3,D,P5,15364,206,Online,1
SALE-016007,26-01-2025,Delhi,3,South,2,C,P2,66034,420,Online,1
SALE-016008,08-01-2025,Mumbai,4,North,1,A,P3,98000,163,Online,1
SALE-016009,02-04-2026,Chennai,2,South,2,E,P5,24513,123,Retail,2
SALE-016010,20-04-2026,Bangalore,1,South,2,E,P1,16057,358,Online,1
SALE-016011,04-01-2025,Delhi,3,South,2,A,P6,94524,128,Retail,2
SALE-016012,21-01-2025,Bangalore,1,West,3,E,P3,64959,303,Wholesale,3
SALE-016013,19-02-2026,Bangalore,1,North,1,B,P4,77401,316,Wholesale,3
SALE-016014,29-05-2025,Mumbai,4,South,2,E,P5,73247,453,Retail,2
SALE-016015,25-01-2025,Bangalore,1,West,3,C,P1,23708,390,Wholesale,3
SALE-016016,23-05-2025,Chennai,2,South,2,B,P5,8692,396,Retail,2
SALE-016017,02-09-2025,Chennai,2,North,1,D,P1,44845,423,Retail,2
SALE-016018,23-02-2026,Delhi,3,West,3,B,P1,36594,116,Online,1
SALE-016019,09-03-2026,Mumbai,4,South,2,C,P2,20831,190,Retail,2
SALE-016020,12-02-2025,Mumbai,4,West,3,B,P5,73086,363,Retail,2
SALE-016021,01-03-2026,Bangalore,1,North,1,A,P1,44504,177,Wholesale,3
SALE-016022,20-10-2025,Mumbai,4,North,1,E,P1,8223,12,Wholesale,3
SALE-016023,04-07-2025,Bangalore,1,West,3,A,P3,4336,72,Online,1
SALE-016024,11-02-2025,Bangalore,1,South,2,A,P5,79970,109,Online,1
SALE-016025,07-03-2026,Mumbai,4,North,1,A,P6,22842,338,Wholesale,3
SALE-016026,02-04-2025,Delhi,3,North,1,B,P6,20682,371,Online,1
SALE-016027,13-11-2025,Bangalore,1,South,2,D,P3,37831,146,Online,1
SALE-016028,02-02-2026,Chennai,2,West,3,E,P2,11989,330,Online,1
SALE-016029,20-11-2025,Chennai,2,West,3,B,P2,41014,198,Wholesale,3
SALE-016030,22-02-2025,Mumbai,4,South,2,A,P1,21754,261,Online,1
SALE-016031,25-03-2025,Mumbai,4,North,1,C,P1,70984,109,Retail,2
SALE-016032,03-02-2025,Bangalore,1,North,1,C,P1,77758,87,Wholesale,3
SALE-016033,17-03-2025,Bangalore,1,South,2,A,P5,18627,89,Retail,2
SALE-016034,19-12-2025,Chennai,2,South,2,D,P5,53483,263,Wholesale,3
SALE-016035,12-02-2026,Bangalore,1,West,3,E,P6,53014,299,Online,1
SALE-016036,08-02-2026,Chennai,2,West,3,B,P4,89478,377,Retail,2
SALE-016037,16-07-2025,Bangalore,1,South,2,D,P1,75116,301,Wholesale,3
SALE-016038,13-10-2025,Delhi,3,North,1,C,P6,6408,197,Wholesale,3
SALE-016039,29-03-2025,Delhi,3,West,3,A,P3,53527,287,Retail,2
SALE-016040,23-08-2025,Chennai,2,South,2,B,P6,92517,382,Wholesale,3
SALE-016041,20-08-2025,Delhi,3,North,1,D,P4,80855,147,Retail,2
SALE-016042,07-01-2025,Delhi,3,West,3,D,P5,72610,115,Wholesale,3
SALE-016043,19-10-2025,Mumbai,4,South,2,D,P5,98892,484,Retail,2
SALE-016044,07-02-2025,Bangalore,1,South,2,B,P1,78025,44,Online,1
SALE-016045,09-04-2026,Mumbai,4,North,1,E,P3,9127,114,Retail,2
SALE-016046,21-02-2025,Chennai,2,North,1,B,P3,14960,291,Online,1
SALE-016047,23-05-2025,Mumbai,4,South,2,A,P6,44368,171,Online,1
SALE-016048,06-03-2026,Chennai,2,North,1,B,P2,12426,249,Online,1
SALE-016049,11-02-2026,Delhi,3,South,2,D,P1,37910,128,Retail,2
SALE-016050,31-01-2026,Mumbai,4,North,1,E,P5,25630,73,Online,1
SALE-016051,09-08-2025,Delhi,3,North,1,E,P1,44274,380,Wholesale,3
SALE-016052,04-03-2026,Bangalore,1,West,3,A,P6,79368,216,Retail,2
SALE-016053,28-08-2025,Delhi,3,West,3,A,P1,19373,146,Retail,2
SALE-016054,23-05-2025,Bangalore,1,North,1,C,P2,70559,317,Retail,2
SALE-016055,15-12-2025,Delhi,3,South,2,C,P2,76071,172,Wholesale,3
SALE-016056,29-12-2025,Mumbai,4,North,1,C,P4,36804,329,Retail,2
SALE-016057,17-01-2026,Mumbai,4,West,3,B,P1,36897,181,Online,1
SALE-016058,18-02-2025,Delhi,3,South,2,E,P5,61011,312,Wholesale,3
SALE-016059,04-10-2025,Chennai,2,North,1,A,P6,50043,102,Online,1
SALE-016060,28-09-2025,Chennai,2,North,1,C,P6,60665,290,Retail,2
SALE-016061,14-01-2025,Bangalore,1,North,1,A,P2,44692,161,Online,1
SALE-016062,25-10-2025,Bangalore,1,North,1,C,P4,12386,260,Online,1
SALE-016063,09-04-2026,Delhi,3,West,3,B,P4,85115,212,Wholesale,3
SALE-016064,15-01-2025,Mumbai,4,West,3,B,P6,81184,407,Wholesale,3
SALE-016065,22-08-2025,Bangalore,1,West,3,D,P4,51385,306,Wholesale,3
SALE-016066,04-03-2025,Delhi,3,West,3,A,P5,69340,420,Retail,2
SALE-016067,15-07-2025,Bangalore,1,South,2,D,P6,87938,218,Wholesale,3
SALE-016068,27-01-2025,Mumbai,4,South,2,B,P2,48377,447,Wholesale,3
SALE-016069,16-04-2026,Bangalore,1,South,2,B,P3,42104,171,Wholesale,3
SALE-016070,03-04-2025,Delhi,3,North,1,A,P5,58944,449,Online,1
SALE-016071,15-04-2025,Bangalore,1,South,2,D,P6,87788,295,Retail,2
SALE-016072,05-11-2025,Chennai,2,West,3,D,P1,31597,427,Wholesale,3
SALE-016073,21-02-2025,Bangalore,1,West,3,D,P3,52573,32,Wholesale,3
SALE-016074,15-11-2025,Mumbai,4,North,1,A,P5,16335,240,Retail,2
SALE-016075,02-04-2026,Mumbai,4,South,2,A,P2,67915,115,Online,1
SALE-016076,30-06-2025,Mumbai,4,North,1,A,P4,59126,348,Wholesale,3
SALE-016077,26-02-2025,Mumbai,4,North,1,E,P5,57870,88,Wholesale,3
SALE-016078,30-04-2025,Delhi,3,South,2,B,P1,45495,13,Online,1
SALE-016079,04-11-2025,Bangalore,1,North,1,E,P1,42957,444,Online,1
SALE-016080,29-12-2025,Bangalore,1,South,2,E,P1,32892,353,Online,1
SALE-016081,12-02-2025,Bangalore,1,South,2,B,P6,40653,12,Online,1
SALE-016082,15-05-2025,Bangalore,1,North,1,C,P3,8948,417,Wholesale,3
SALE-016083,08-01-2026,Delhi,3,West,3,C,P6,71940,125,Wholesale,3
SALE-016084,02-03-2026,Mumbai,4,South,2,C,P4,88393,142,Online,1
SALE-016085,17-09-2025,Bangalore,1,West,3,A,P5,94444,13,Online,1
SALE-016086,16-07-2025,Bangalore,1,West,3,A,P3,10864,176,Online,1
SALE-016087,13-05-2025,Mumbai,4,South,2,D,P5,64170,61,Wholesale,3
SALE-016088,04-04-2026,Chennai,2,West,3,D,P2,83109,319,Retail,2
SALE-016089,12-09-2025,Chennai,2,North,1,E,P2,45765,441,Wholesale,3
SALE-016090,08-08-2025,Mumbai,4,North,1,D,P5,81706,165,Online,1
SALE-016091,02-12-2025,Bangalore,1,West,3,A,P3,80984,347,Retail,2
SALE-016092,10-02-2025,Mumbai,4,North,1,E,P1,36517,132,Retail,2
SALE-016093,23-04-2026,Bangalore,1,South,2,D,P3,3493,196,Online,1
SALE-016094,23-01-2026,Bangalore,1,South,2,D,P6,37539,232,Retail,2
SALE-016095,12-09-2025,Chennai,2,West,3,C,P3,5528,185,Retail,2
SALE-016096,02-01-2025,Chennai,2,North,1,A,P5,55438,367,Online,1
SALE-016097,14-07-2025,Bangalore,1,West,3,E,P3,1680,318,Wholesale,3
SALE-016098,30-08-2025,Bangalore,1,North,1,B,P2,66841,272,Retail,2
SALE-016099,29-05-2025,Bangalore,1,South,2,D,P5,18377,39,Online,1
